,filename,base_score,matcher,version,score_dif,x,y,angle
713,B176X7I_1_1,0.579578705503703,dmc_bcc,v5,0.06752808421356493,598,501,351.0
714,B176X7I_1_1,0.579578705503703,dmc_bcc,v6,0.07060327176340297,540,527,344.0
715,B176X7I_1_1,0.579578705503703,dmc_bcc,v7,0.2053440076789319,547,468,322.0
716,B176X7I_1_1,0.579578705503703,dmc_bcc,v8,0.03521623520334194,519,482,315.0
717,B176X7I_1_1,0.579578705503703,dmc_bcc,v9,0.0839911512876289,502,501,311.0
718,B176X7I_1_1,0.579578705503703,dmc_bcc,v10,-0.046016386247848096,553,400,220.0
719,B176X7I_1_1,0.579578705503703,dmc_bcc,v11,0.029240858460077956,579,449,207.0
720,B176X7I_1_1,0.579578705503703,dmc_bcc,v12,0.0798530660916219,382,429,169.0
721,B176X7I_1_1,0.579578705503703,dmc_bcc,v13,0.09700938850468999,406,452,159.0
722,B176X7I_1_1,0.579578705503703,dmc_bcc,v14,0.027816107573944926,572,461,152.0
723,B176X7I_1_1,0.579578705503703,dmc_bcc,v15,0.12809555020279895,552,452,150.0
724,G014X7I_1_1,1.5114987020975,dmc_bcc,v0,-0.030228614821409927,522,392,86.0
725,G014X7I_1_1,1.5114987020975,dmc_bcc,v1,-0.013113092040109908,466,391,56.0
726,G014X7I_1_1,1.5114987020975,dmc_bcc,v2,-0.16831671710191998,431,396,47.0
727,G014X7I_1_1,1.5114987020975,dmc_bcc,v3,-0.12750226969060985,388,470,36.0
728,G014X7I_1_1,1.5114987020975,dmc_bcc,v4,-0.16224965329763985,425,464,34.0
729,G014X7I_1_1,1.5114987020975,dmc_bcc,v5,-0.1386025329615599,418,503,25.0
730,G014X7I_1_1,1.5114987020975,dmc_bcc,v6,-0.21065926111212985,469,505,11.0
731,G014X7I_1_1,1.5114987020975,dmc_bcc,v7,0.006102306126640089,422,293,2.0
732,G014X7I_1_1,1.5114987020975,dmc_bcc,v8,-0.10854263675440001,385,321,342.0
733,G014X7I_1_1,1.5114987020975,dmc_bcc,v9,0.06139805691401001,307,271,327.0
734,G014X7I_1_1,1.5114987020975,dmc_bcc,v10,0.15492861696499016,351,249,329.0
735,G014X7I_1_1,1.5114987020975,dmc_bcc,v11,-0.04678479644504985,333,332,325.0
736,G014X7I_1_1,1.5114987020975,dmc_bcc,v12,0.14334332335534006,328,238,314.0
737,G014X7I_1_1,1.5114987020975,dmc_bcc,v13,0.04218031922175003,492,451,265.0
738,G014X7I_1_1,1.5114987020975,dmc_bcc,v14,0.06303680043511006,484,438,256.0
739,G014X7I_1_1,1.5114987020975,dmc_bcc,v15,-0.06382641816981982,476,437,241.0
740,G014X7I_1_1,1.5114987020975,dmc_bcc,v16,-0.04819360480172996,456,481,207.0
741,G014X7I_1_1,1.5114987020975,dmc_bcc,v17,-0.06813272672535997,439,512,203.0
742,G014X7I_1_1,1.5114987020975,dmc_bcc,v18,-0.07999239266145985,490,514,185.0
743,G014X7I_1_1,1.5114987020975,dmc_bcc,v19,-0.03448013541548001,407,287,171.0
744,G014X7I_1_1,1.5114987020975,dmc_bcc,v20,-0.06382537861481996,405,307,157.0
745,G023X6I_1_1,3.39281609232764,dmc_bcc,v0,-0.06472055665039012,389,538,84.0
746,G023X6I_1_1,3.39281609232764,dmc_bcc,v1,-0.2551712194972202,454,548,75.0
747,G023X6I_1_1,3.39281609232764,dmc_bcc,v2,-0.055201088496980244,421,511,68.0
748,G023X6I_1_1,3.39281609232764,dmc_bcc,v3,0.17805947804863997,359,515,73.0
749,G023X6I_1_1,3.39281609232764,dmc_bcc,v4,-0.18335651590947988,467,529,58.0
750,G023X6I_1_1,3.39281609232764,dmc_bcc,v5,0.05613292691228988,473,499,58.0
751,G023X6I_1_1,3.39281609232764,dmc_bcc,v6,-0.0189220780732402,371,489,61.0
752,G023X6I_1_1,3.39281609232764,dmc_bcc,v7,0.0403274468250201,345,486,49.0
753,G023X6I_1_1,3.39281609232764,dmc_bcc,v8,0.13124455415829983,430,420,46.0
754,G023X6I_1_1,3.39281609232764,dmc_bcc,v9,0.034223881904150044,403,444,47.0
755,G023X6I_1_1,3.39281609232764,dmc_bcc,v10,0.12478342473397985,368,331,16.0
756,G023X6I_1_1,3.39281609232764,dmc_bcc,v11,-0.1903881872950799,406,725,355.0
757,G023X6I_1_1,3.39281609232764,dmc_bcc,v12,-0.4336415846224799,280,724,356.0
758,G023X6I_1_1,3.39281609232764,dmc_bcc,v13,-0.3636699167342998,324,710,354.0
759,G023X6I_1_1,3.39281609232764,dmc_bcc,v14,-0.11867896998679006,375,721,348.0
760,G023X6I_1_1,3.39281609232764,dmc_bcc,v15,-0.09845618739998985,312,488,347.0
761,G023X6I_1_1,3.39281609232764,dmc_bcc,v16,-0.28538327055869006,345,696,340.0
762,G023X6I_1_1,3.39281609232764,dmc_bcc,v17,0.06957031009664005,308,427,343.0
763,G023X6I_1_1,3.39281609232764,dmc_bcc,v18,-0.24756085313787013,412,706,340.0
764,G023X6I_1_1,3.39281609232764,dmc_bcc,v19,-0.07466013286285023,468,700,341.0
765,G023X6I_1_1,3.39281609232764,dmc_bcc,v20,-0.015665190193419942,375,684,332.0
766,G023X6I_1_1,3.39281609232764,dmc_bcc,v21,-0.07387954183462009,306,524,331.0
767,G023X6I_1_1,3.39281609232764,dmc_bcc,v22,-0.24074115795563023,473,636,326.0
768,G023X6I_1_1,3.39281609232764,dmc_bcc,v23,-0.15896568994096993,354,676,321.0
769,G023X6I_1_1,3.39281609232764,dmc_bcc,v24,-0.015963684014470125,303,666,321.0
770,G023X6I_1_1,3.39281609232764,dmc_bcc,v25,0.004231811675969865,288,463,326.0
771,G023X6I_1_1,3.39281609232764,dmc_bcc,v26,-0.07541794172671024,448,675,325.0
772,G023X6I_1_1,3.39281609232764,dmc_bcc,v27,-0.08755381884390001,433,671,316.0
773,G023X6I_1_1,3.39281609232764,dmc_bcc,v28,-0.02855854114271983,277,496,317.0
774,G023X6I_1_1,3.39281609232764,dmc_bcc,v29,0.023947794320450022,299,550,320.0
775,G023X6I_1_1,3.39281609232764,dmc_bcc,v30,-0.12622606513833023,409,646,310.0
776,G023X6I_1_1,3.39281609232764,dmc_bcc,v31,-0.07164261483,448,636,304.0
777,G023X6I_1_1,3.39281609232764,dmc_bcc,v32,-0.1311552593733598,389,639,302.0
778,G023X6I_1_1,3.39281609232764,dmc_bcc,v33,0.003008674079049811,212,474,296.0
779,G023X6I_1_1,3.39281609232764,dmc_bcc,v34,0.05004833066203007,477,621,295.0
780,G023X6I_1_1,3.39281609232764,dmc_bcc,v35,0.03021371427250008,191,582,298.0
781,G023X6I_1_1,3.39281609232764,dmc_bcc,v36,-0.10330994248427006,223,506,291.0
782,G023X6I_1_1,3.39281609232764,dmc_bcc,v37,-0.05575535688929012,392,575,276.0
783,G023X6I_1_1,3.39281609232764,dmc_bcc,v38,0.02262840152857004,377,568,274.0
784,G023X6I_1_1,3.39281609232764,dmc_bcc,v39,0.13487462675211992,363,544,245.0
785,G023X6I_1_1,3.39281609232764,dmc_bcc,v40,0.11589696970627017,353,545,239.0
786,G023X6I_1_1,3.39281609232764,dmc_bcc,v41,-0.12939850592313018,370,510,233.0
787,G023X6I_1_1,3.39281609232764,dmc_bcc,v42,0.044535172895669994,606,607,209.0
788,G023X6I_1_1,3.39281609232764,dmc_bcc,v43,0.11966384089992,455,372,206.0
789,G023X6I_1_1,3.39281609232764,dmc_bcc,v44,0.1196459000099499,558,634,192.0
790,G023X6I_1_1,3.39281609232764,dmc_bcc,v45,-0.14795934763772012,515,628,187.0
791,G023X6I_1_1,3.39281609232764,dmc_bcc,v46,-0.06454948807242022,558,656,171.0
792,G023X6I_1_1,3.39281609232764,dmc_bcc,v47,-0.05743454049679997,536,652,174.0
793,G023X6I_1_1,3.39281609232764,dmc_bcc,v48,0.04351647274555015,582,710,166.0
794,G023X6I_1_1,3.39281609232764,dmc_bcc,v49,0.03221283743754011,330,536,159.0
795,G023X6I_1_1,3.39281609232764,dmc_bcc,v50,-0.00883380042548998,498,616,143.0
796,G023X6I_1_1,3.39281609232764,dmc_bcc,v51,-0.007248605013590037,216,580,132.0
797,G023X6I_1_1,3.39281609232764,dmc_bcc,v52,0.05511970419971979,226,446,113.0
798,G023X6I_1_1,3.39281609232764,dmc_bcc,v53,0.12578599247727018,100,512,114.0
799,G023X6I_1_1,3.39281609232764,dmc_bcc,v54,-0.20331862493021013,476,592,108.0
800,G009X8I_1_1,2.53611163474078,dmc_bcc,v0,0.20363077324749002,481,389,75.0
801,G009X8I_1_1,2.53611163474078,dmc_bcc,v1,-0.13342057047742006,478,347,63.0
802,G009X8I_1_1,2.53611163474078,dmc_bcc,v2,-0.2632923233375801,440,341,50.0
803,G009X8I_1_1,2.53611163474078,dmc_bcc,v3,-0.14264163039849986,443,328,38.0
804,G009X8I_1_1,2.53611163474078,dmc_bcc,v4,-0.2906190917151199,423,283,349.0
805,G009X8I_1_1,2.53611163474078,dmc_bcc,v5,-0.1563254538707901,412,295,351.0
806,G009X8I_1_1,2.53611163474078,dmc_bcc,v6,-0.23788201228185013,399,278,346.0
807,G009X8I_1_1,2.53611163474078,dmc_bcc,v7,0.1107570113646199,405,355,322.0
808,G009X8I_1_1,2.53611163474078,dmc_bcc,v8,-0.09493490868237009,305,259,310.0
809,G009X8I_1_1,2.53611163474078,dmc_bcc,v9,0.11887690219642,268,266,311.0
810,G009X8I_1_1,2.53611163474078,dmc_bcc,v10,-0.05530732533094973,343,318,310.0
811,G009X8I_1_1,2.53611163474078,dmc_bcc,v11,-0.1713886197388801,345,289,315.0
812,G009X8I_1_1,2.53611163474078,dmc_bcc,v12,-0.31812565303672,387,348,294.0
813,G009X8I_1_1,2.53611163474078,dmc_bcc,v13,-0.1306998361207401,403,382,288.0
814,G009X8I_1_1,2.53611163474078,dmc_bcc,v14,0.24986233225948995,397,403,270.0
815,G009X8I_1_1,2.53611163474078,dmc_bcc,v15,-0.46804024168746006,454,357,223.0
816,G009X8I_1_1,2.53611163474078,dmc_bcc,v16,-0.13817575033678997,370,267,143.0
817,G009X8I_1_1,2.53611163474078,dmc_bcc,v17,0.035114397454380164,404,261,145.0
818,G009X8I_1_1,2.53611163474078,dmc_bcc,v18,-0.16066467038035004,435,409,110.0
819,G009X8I_1_1,2.53611163474078,dmc_bcc,v19,-0.12392007570533004,266,294,108.0
820,G009X8I_1_1,2.53611163474078,dmc_bcc,v20,0.09454567113042023,426,376,100.0
821,G009X8I_1_1,2.53611163474078,dmc_bcc,v21,-0.19559697631151973,332,329,101.0
822,G009X8I_1_1,2.53611163474078,dmc_bcc,v22,-0.32996125748096006,448,401,96.0
823,G019X1I_1_1,2.24313670212831,dmc_bcc,v0,-0.03180417372358013,301,467,78.0
824,G019X1I_1_1,2.24313670212831,dmc_bcc,v1,0.11626527604743009,423,483,50.0
825,G019X1I_1_1,2.24313670212831,dmc_bcc,v2,0.03148787865075997,478,357,35.0
826,G019X1I_1_1,2.24313670212831,dmc_bcc,v3,0.04807057602572007,506,298,23.0
827,G019X1I_1_1,2.24313670212831,dmc_bcc,v4,0.12151720044583003,494,266,19.0
828,G019X1I_1_1,2.24313670212831,dmc_bcc,v5,-0.14041564422447017,468,335,22.0
829,G019X1I_1_1,2.24313670212831,dmc_bcc,v6,0.02627171963644992,505,276,20.0
830,G019X1I_1_1,2.24313670212831,dmc_bcc,v7,-0.06749640207151986,266,498,12.0
831,G019X1I_1_1,2.24313670212831,dmc_bcc,v8,0.19086477264495993,310,604,11.0
832,G019X1I_1_1,2.24313670212831,dmc_bcc,v9,0.4526082552414201,279,550,5.0
833,G019X1I_1_1,2.24313670212831,dmc_bcc,v10,-0.29429986490924986,408,277,5.0
834,G019X1I_1_1,2.24313670212831,dmc_bcc,v11,-0.06047179079105991,270,447,299.0
835,G019X1I_1_1,2.24313670212831,dmc_bcc,v12,-0.033934012435460126,328,505,248.0
836,G019X1I_1_1,2.24313670212831,dmc_bcc,v13,-0.04486969958082998,325,527,239.0
837,G019X1I_1_1,2.24313670212831,dmc_bcc,v14,-0.1645242969097298,375,527,238.0
838,G019X1I_1_1,2.24313670212831,dmc_bcc,v15,-0.20715516872982986,356,555,233.0
839,G019X1I_1_1,2.24313670212831,dmc_bcc,v16,0.02723469445346005,318,539,224.0
840,G019X1I_1_1,2.24313670212831,dmc_bcc,v17,0.017196273583110155,502,377,218.0
841,G019X1I_1_1,2.24313670212831,dmc_bcc,v18,-0.17549379447150004,334,576,210.0
842,G019X1I_1_1,2.24313670212831,dmc_bcc,v19,0.17765870880602996,514,356,211.0
843,G019X1I_1_1,2.24313670212831,dmc_bcc,v20,0.14776523965478017,565,308,205.0
844,G019X1I_1_1,2.24313670212831,dmc_bcc,v21,-0.12877367075626012,263,562,207.0
845,G019X1I_1_1,2.24313670212831,dmc_bcc,v22,-0.10192128732077999,242,601,201.0
846,G019X1I_1_1,2.24313670212831,dmc_bcc,v23,0.14689368239785994,512,271,194.0
847,G019X1I_1_1,2.24313670212831,dmc_bcc,v24,-0.18508471624114975,304,587,196.0
848,G019X1I_1_1,2.24313670212831,dmc_bcc,v25,-0.16192631334322982,353,602,189.0
849,G019X1I_1_1,2.24313670212831,dmc_bcc,v26,-0.0028429771825098094,476,289,190.0
850,G019X1I_1_1,2.24313670212831,dmc_bcc,v27,0.17044691880620988,402,259,172.0
851,G019X1I_1_1,2.24313670212831,dmc_bcc,v28,0.023938621380330094,414,290,164.0
852,G019X1I_1_1,2.24313670212831,dmc_bcc,v29,0.04989745536417001,384,275,164.0
853,G019X1I_1_1,2.24313670212831,dmc_bcc,v30,-0.040220398181449735,447,391,159.0
854,G019X1I_1_1,2.24313670212831,dmc_bcc,v31,-0.10909300228590002,431,362,157.0
855,G019X1I_1_1,2.24313670212831,dmc_bcc,v32,-0.19973625913561,397,353,144.0
856,G019X1I_1_1,2.24313670212831,dmc_bcc,v33,-0.14156769242088973,358,340,145.0
857,G019X1I_1_1,2.24313670212831,dmc_bcc,v34,-0.17867521955958976,354,357,129.0
858,G019X1I_1_1,2.24313670212831,dmc_bcc,v35,0.10816522215547986,286,387,119.0
859,G019X1I_1_1,2.24313670212831,dmc_bcc,v36,-0.008344121117489944,340,389,120.0
860,G019X1I_1_1,2.24313670212831,dmc_bcc,v37,-0.00018715432497007356,296,461,109.0
861,G019X1I_1_1,2.24313670212831,dmc_bcc,v38,-0.1274252728199201,344,395,111.0
862,G073X8I_1_1,2.07877975482273,dmc_bcc,v0,-0.40531133842726996,450,340,83.0
863,G073X8I_1_1,2.07877975482273,dmc_bcc,v1,0.09312204449987993,386,306,82.0
864,G073X8I_1_1,2.07877975482273,dmc_bcc,v2,-0.15002988432495012,451,403,82.0
865,G073X8I_1_1,2.07877975482273,dmc_bcc,v3,-0.21915174504527002,461,387,72.0
866,G073X8I_1_1,2.07877975482273,dmc_bcc,v4,-0.05550447508549983,402,300,72.0
867,G073X8I_1_1,2.07877975482273,dmc_bcc,v5,-0.11096994442440011,493,351,69.0
868,G073X8I_1_1,2.07877975482273,dmc_bcc,v6,-0.16072929844273998,489,279,63.0
869,G073X8I_1_1,2.07877975482273,dmc_bcc,v7,-0.11613541280526007,352,332,66.0
870,G073X8I_1_1,2.07877975482273,dmc_bcc,v8,-0.3605890640734801,430,280,62.0
871,G073X8I_1_1,2.07877975482273,dmc_bcc,v9,-0.14486725557799995,586,259,54.0
872,G073X8I_1_1,2.07877975482273,dmc_bcc,v10,0.022321144244410007,596,337,41.0
873,G073X8I_1_1,2.07877975482273,dmc_bcc,v11,0.08946769836202995,367,291,356.0
874,G073X8I_1_1,2.07877975482273,dmc_bcc,v12,-0.020292463379230075,419,458,338.0
875,G073X8I_1_1,2.07877975482273,dmc_bcc,v13,0.01879500664509992,365,280,333.0
876,G073X8I_1_1,2.07877975482273,dmc_bcc,v14,-0.07523946664668024,453,449,329.0
877,G073X8I_1_1,2.07877975482273,dmc_bcc,v15,-0.015020446447250091,420,443,320.0
878,G073X8I_1_1,2.07877975482273,dmc_bcc,v16,0.10997486435144976,405,439,313.0
879,G073X8I_1_1,2.07877975482273,dmc_bcc,v17,-0.005784455665470034,347,280,306.0
880,G073X8I_1_1,2.07877975482273,dmc_bcc,v18,0.034432151476829986,391,396,301.0
881,G073X8I_1_1,2.07877975482273,dmc_bcc,v19,0.022945991132159893,366,333,292.0
882,G073X8I_1_1,2.07877975482273,dmc_bcc,v20,-0.18618507615300994,423,380,278.0
883,G073X8I_1_1,2.07877975482273,dmc_bcc,v21,-0.37567165085370013,497,390,252.0
884,G073X8I_1_1,2.07877975482273,dmc_bcc,v22,-0.012779603999999889,356,358,242.0
885,G073X8I_1_1,2.07877975482273,dmc_bcc,v23,-0.03692541820181017,597,310,228.0
886,G073X8I_1_1,2.07877975482273,dmc_bcc,v24,0.11084905894830976,585,170,228.0
887,G073X8I_1_1,2.07877975482273,dmc_bcc,v25,-0.12392623469372999,489,440,224.0
888,G073X8I_1_1,2.07877975482273,dmc_bcc,v26,-0.12908075386370998,552,463,201.0
889,G073X8I_1_1,2.07877975482273,dmc_bcc,v27,-0.16219944250697993,516,478,195.0
890,G073X8I_1_1,2.07877975482273,dmc_bcc,v28,0.006048538249229907,482,449,190.0
891,G073X8I_1_1,2.07877975482273,dmc_bcc,v29,0.09840818824380015,379,384,135.0
892,G073X8I_1_1,2.07877975482273,dmc_bcc,v30,-0.07544247780742985,414,398,121.0
893,G073X8I_1_1,2.07877975482273,dmc_bcc,v31,0.1113698875234701,311,259,117.0
894,G073X8I_1_1,2.07877975482273,dmc_bcc,v32,-0.08889415211146012,395,343,115.0
895,G073X8I_1_1,2.07877975482273,dmc_bcc,v33,0.10635166080369007,370,306,107.0
896,G073X8I_1_1,2.07877975482273,dmc_bcc,v34,-0.03142136120451022,374,314,112.0
897,G073X8I_1_1,2.07877975482273,dmc_bcc,v35,-0.18197140628251995,408,339,105.0
898,G073X8I_1_1,2.07877975482273,dmc_bcc,v36,-0.11880609270944009,418,344,103.0
899,G073X8I_1_1,2.07877975482273,dmc_bcc,v37,-0.14491861026987007,435,375,97.0
900,G073X8I_1_1,2.07877975482273,dmc_bcc,v38,-0.26380437985068994,427,334,90.0
901,U247X1I_1_1,2.22946987206693,dmc_bcc,v0,-0.47482119738074013,516,383,88.0
902,U247X1I_1_1,2.22946987206693,dmc_bcc,v1,-0.5331182221271002,530,395,89.0
903,U247X1I_1_1,2.22946987206693,dmc_bcc,v2,-0.35694882312591014,492,307,67.0
904,U247X1I_1_1,2.22946987206693,dmc_bcc,v3,-0.22633410414912003,516,273,51.0
905,U247X1I_1_1,2.22946987206693,dmc_bcc,v4,-0.3363792269036101,431,310,41.0
906,U247X1I_1_1,2.22946987206693,dmc_bcc,v5,-0.7125144791264402,422,277,9.0
907,U247X1I_1_1,2.22946987206693,dmc_bcc,v6,0.21627474274533975,421,243,9.0
908,U247X1I_1_1,2.22946987206693,dmc_bcc,v7,-0.20960407411129012,518,303,234.0
909,U247X1I_1_1,2.22946987206693,dmc_bcc,v8,-0.4575614754757702,449,325,221.0
910,U247X1I_1_1,2.22946987206693,dmc_bcc,v9,0.054985724533559655,502,247,219.0
911,U247X1I_1_1,2.22946987206693,dmc_bcc,v10,-0.1569721049931001,443,265,185.0
912,U247X1I_1_1,2.22946987206693,dmc_bcc,v11,0.17707042410089002,337,299,122.0
913,G040X6I_1_1,3.27583674410501,dmc_bcc,v0,0.15528728189549001,454,162,346.0
914,G040X6I_1_1,3.27583674410501,dmc_bcc,v1,-0.4748750450697199,417,190,333.0
915,G040X6I_1_1,3.27583674410501,dmc_bcc,v2,-0.15437126599886009,444,369,335.0
916,G040X6I_1_1,3.27583674410501,dmc_bcc,v3,0.18451858203677984,389,95,331.0
917,G040X6I_1_1,3.27583674410501,dmc_bcc,v4,-0.32509728130027016,414,166,329.0
918,G040X6I_1_1,3.27583674410501,dmc_bcc,v5,-0.3333416939852101,400,316,321.0
919,G040X6I_1_1,3.27583674410501,dmc_bcc,v6,0.07754915139196994,470,558,324.0
920,G040X6I_1_1,3.27583674410501,dmc_bcc,v7,-0.015875255189779836,438,394,324.0
921,G040X6I_1_1,3.27583674410501,dmc_bcc,v8,-0.37853518232649996,308,275,317.0
922,G040X6I_1_1,3.27583674410501,dmc_bcc,v9,0.10165795588173987,390,250,320.0
923,G040X6I_1_1,3.27583674410501,dmc_bcc,v10,0.06596597201420984,443,542,316.0
924,G040X6I_1_1,3.27583674410501,dmc_bcc,v11,0.11401344938261015,413,546,316.0
925,G040X6I_1_1,3.27583674410501,dmc_bcc,v12,-0.32964768531429023,330,159,312.0
926,G040X6I_1_1,3.27583674410501,dmc_bcc,v13,-0.2753554365082902,270,261,315.0
927,G040X6I_1_1,3.27583674410501,dmc_bcc,v14,-0.0557307780084102,375,425,312.0
928,G040X6I_1_1,3.27583674410501,dmc_bcc,v15,0.02193547508032001,292,147,311.0
929,G040X6I_1_1,3.27583674410501,dmc_bcc,v16,-0.09093055264855998,366,418,306.0
930,G040X6I_1_1,3.27583674410501,dmc_bcc,v17,0.22783172740561008,270,114,307.0
931,G040X6I_1_1,3.27583674410501,dmc_bcc,v18,-0.13329611118036988,365,272,309.0
932,G040X6I_1_1,3.27583674410501,dmc_bcc,v19,-0.05059163642857989,340,410,305.0
933,G040X6I_1_1,3.27583674410501,dmc_bcc,v20,-0.22727912443155995,236,216,307.0
934,G040X6I_1_1,3.27583674410501,dmc_bcc,v21,0.0024950830484198327,350,236,309.0
935,G040X6I_1_1,3.27583674410501,dmc_bcc,v22,-0.10829663864274996,375,381,306.0
936,G040X6I_1_1,3.27583674410501,dmc_bcc,v23,0.1736393444234401,295,440,308.0
937,G040X6I_1_1,3.27583674410501,dmc_bcc,v24,-0.25254736932908006,358,371,302.0
938,G040X6I_1_1,3.27583674410501,dmc_bcc,v25,-0.11028180278074018,427,555,147.0
939,G040X6I_1_1,3.27583674410501,dmc_bcc,v26,0.08111818271936011,446,323,150.0
940,G040X6I_1_1,3.27583674410501,dmc_bcc,v27,-0.13027906559758007,255,346,143.0
941,G040X6I_1_1,3.27583674410501,dmc_bcc,v28,-0.14985812347973004,364,250,135.0
942,G040X6I_1_1,3.27583674410501,dmc_bcc,v29,-0.2994941878181998,445,503,135.0
943,G040X6I_1_1,3.27583674410501,dmc_bcc,v30,-0.4711041592222398,420,264,140.0
944,G040X6I_1_1,3.27583674410501,dmc_bcc,v31,-0.18690149887336993,368,514,133.0
945,G040X6I_1_1,3.27583674410501,dmc_bcc,v32,-0.3511004496372099,261,244,132.0
946,G040X6I_1_1,3.27583674410501,dmc_bcc,v33,0.048058693330729874,377,366,131.0
947,G040X6I_1_1,3.27583674410501,dmc_bcc,v34,-0.07510021930748989,240,320,133.0
948,G040X6I_1_1,3.27583674410501,dmc_bcc,v35,-0.3768138287019198,346,283,131.0
949,G040X6I_1_1,3.27583674410501,dmc_bcc,v36,-0.06195433664791006,281,141,129.0
950,G085X2I_1_1,1.26545639800004,dmc_bcc,v0,-0.15132729394704003,485,433,58.0
951,G085X2I_1_1,1.26545639800004,dmc_bcc,v1,0.15308644344092004,503,418,57.0
952,G085X2I_1_1,1.26545639800004,dmc_bcc,v2,0.08201919661010004,545,396,48.0
953,G085X2I_1_1,1.26545639800004,dmc_bcc,v3,-0.14877073502626992,532,356,34.0
954,G085X2I_1_1,1.26545639800004,dmc_bcc,v4,-0.09816920400476992,498,378,33.0
955,G085X2I_1_1,1.26545639800004,dmc_bcc,v5,0.010775283899460142,503,363,26.0
956,G085X2I_1_1,1.26545639800004,dmc_bcc,v6,-0.1009343825881599,389,568,345.0
957,G085X2I_1_1,1.26545639800004,dmc_bcc,v7,-0.05572612154551004,544,407,221.0
958,G085X2I_1_1,1.26545639800004,dmc_bcc,v8,0.043869324353210004,526,376,208.0
959,G085X2I_1_1,1.26545639800004,dmc_bcc,v9,-0.09247898594779991,537,347,208.0
960,G085X2I_1_1,1.26545639800004,dmc_bcc,v10,-0.2463265401824899,470,330,183.0
961,G085X2I_1_1,1.26545639800004,dmc_bcc,v11,-0.056623650678099935,436,276,175.0
962,G085X2I_1_1,1.26545639800004,dmc_bcc,v12,0.12338917259411009,457,246,176.0
963,G085X2I_1_1,1.26545639800004,dmc_bcc,v13,-0.08219405647613987,431,578,167.0
964,G085X2I_1_1,1.26545639800004,dmc_bcc,v14,-0.14596712962307,448,356,159.0
965,G085X2I_1_1,1.26545639800004,dmc_bcc,v15,-0.20085735162412988,463,501,133.0
966,G085X2I_1_1,1.26545639800004,dmc_bcc,v16,-0.2436269548752299,397,423,125.0
967,G085X2I_1_1,1.26545639800004,dmc_bcc,v17,-0.18119964277269984,482,522,122.0
968,G085X2I_1_1,1.26545639800004,dmc_bcc,v18,-0.09138587214667004,462,475,113.0
969,G085X2I_1_1,1.26545639800004,dmc_bcc,v19,-0.27195985539672196,386,461,114.0
970,G085X2I_1_1,1.26545639800004,dmc_bcc,v20,-0.12139976558876997,504,540,115.0
971,G085X2I_1_1,1.26545639800004,dmc_bcc,v21,0.09719724482501002,378,512,116.0
972,U263X1I_1_1,1.68638730025536,dmc_bcc,v0,-0.3543472205962199,407,437,75.0
973,U263X1I_1_1,1.68638730025536,dmc_bcc,v1,-0.816842016720517,436,483,68.0
974,U263X1I_1_1,1.68638730025536,dmc_bcc,v2,0.07841249594492994,489,449,262.0
975,U263X1I_1_1,1.68638730025536,dmc_bcc,v3,0.2140493575370701,363,506,261.0
976,U263X1I_1_1,1.68638730025536,dmc_bcc,v4,0.4794057612328402,478,501,256.0
977,U263X1I_1_1,1.68638730025536,dmc_bcc,v5,-0.11599154790961008,470,449,252.0
978,U263X1I_1_1,1.68638730025536,dmc_bcc,v6,-0.18814754230486996,420,501,252.0
979,U263X1I_1_1,1.68638730025536,dmc_bcc,v7,-0.29193979059319,464,397,229.0
980,B135X8I_1_1,0.626015263143587,dmc_bcc,v0,0.22890508625276595,456,370,87.0
981,B135X8I_1_1,0.626015263143587,dmc_bcc,v1,-0.16142981455848704,453,406,89.0
982,B135X8I_1_1,0.626015263143587,dmc_bcc,v2,0.04824223386089099,492,400,88.0
983,B135X8I_1_1,0.626015263143587,dmc_bcc,v3,-0.26412141570642,311,390,73.0
984,B135X8I_1_1,0.626015263143587,dmc_bcc,v4,-0.147308908115224,457,335,71.0
985,B135X8I_1_1,0.626015263143587,dmc_bcc,v5,0.15483025782389903,371,336,64.0
986,B135X8I_1_1,0.626015263143587,dmc_bcc,v6,0.28301121777483595,377,325,53.0
987,B135X8I_1_1,0.626015263143587,dmc_bcc,v7,-0.019514967848885068,406,563,356.0
988,B135X8I_1_1,0.626015263143587,dmc_bcc,v8,-0.016748720445749044,413,550,349.0
989,B135X8I_1_1,0.626015263143587,dmc_bcc,v9,0.02374764296142695,436,534,327.0
990,B135X8I_1_1,0.626015263143587,dmc_bcc,v10,-0.12692511665866502,381,513,323.0
991,B135X8I_1_1,0.626015263143587,dmc_bcc,v11,-0.14524670475788304,404,532,315.0
992,B135X8I_1_1,0.626015263143587,dmc_bcc,v12,-0.10902501128761,419,512,298.0
993,B135X8I_1_1,0.626015263143587,dmc_bcc,v13,0.054074670259124935,436,367,270.0
994,B135X8I_1_1,0.626015263143587,dmc_bcc,v14,0.270105678962158,469,423,260.0
995,B135X8I_1_1,0.626015263143587,dmc_bcc,v15,0.02687517615989299,417,481,117.0
996,B135X8I_1_1,0.626015263143587,dmc_bcc,v16,0.022128691654636934,392,360,107.0
997,B135X8I_1_1,0.626015263143587,dmc_bcc,v17,-0.236060585299524,304,337,106.0
998,B135X8I_1_1,0.626015263143587,dmc_bcc,v18,-0.149855372350098,406,369,106.0
999,B135X8I_1_1,0.626015263143587,dmc_bcc,v19,0.029246567256943967,464,479,106.0
